NSC,MECHANISM
799349,Other
83223,Other
800347,Other
90829,Other
90904,Other
83279,Other
89172,Other
820918,Other
805103,Other
803364,Other
98828,Other
89671,Other
800378,Other
799254,Other
805109,Other
794457,Other
803423,Other
803434,Other
799299,Other
803448,Other
900886,Other
8995,Other
800445,Other
800840,Other
900900,Other
799327,Other
900911,Other
800528,Other
900964,Other
800577,Other
818433,Other
818434,Other
796216,Other
800717,Other
800729,Other
90558,Other
797586,Other
799346,Other
797623,Other
93077,Other
819610,Other
98481,Other
799351,Other
797961,Other
85234,Other
805785,Other
800066,Other
800070,Other
805953,Other
799361,Other
795846,Other
805964,Other
93739,Other
797879,Other
82260,Other
797881,Other
797882,Other
806026,Other
92497,Other
800814,Other
795137,Other
800817,Other
804142,Other
829497,Other
795178,Other
94739,Other
795213,Other
806276,Other
804258,Other
799732,Other
799756,Other
92835,Other
84093,Other
86354,Other
799919,Other
799966,Other
795384,Other
800856,Other
804497,Other
800769,Other
93033,Other
800863,Other
8672,Other
90736,Other
87406,Other
90810,Other
805100,Other
89171,Other
800072,Other
80870,Other
805104,Other
93734,Other
805105,Other
800080,Other
93866,Other
828583,Other
804692,Other
796173,Other
804707,Other
828853,Other
809972,Other
94037,Other
80997,Other
92499,Other
798522,Other
94703,Other
800102,Other
825151,Other
94820,Other
88135,Other
799258,Other
798705,Other
804986,Other
95381,Other
885,Other
831270,Other
81260,Other
805063,Other
812727,Other
806408,Other
803769,Other
820052,Other
84423,Other
803578,Other
800405,Other
89822,Other
85230,Other
823807,Other
93419,Other
803357,Other
800075,Other
85431,Other
85442,Other
799253,Other
805108,Other
804035,Other
800081,Other
97388,Other
803582,Other
800436,Other
798709,Other
96932,Other
97882,Other
99060,Other
99282,Other
92504,Other
900904,Other
86373,Other
797913,Other
800842,Other
85508,Other
98923,Other
84086,Other
823659,Other
818620,Other
824183,Other
819210,Other
799345,Other
800767,Other
97960,Other
800079,Other
90600,Other
92988,Other
92618,Other
9936,Other
82339,Other
84074,Other
804720,Other
805131,Other
80465,Other
804412,Other
828251,Other
87197,Other
829498,Other
804032,Other
800882,Other
804687,Other
800084,Other
800848,Other
803419,Other
84092,Other
93737,Other
86368,Other
804645,Other
799971,Other
804480,Other
92941,Other
803725,Other
86372,Other
800377,Other
800106,Other
87364,Other
803580,Other
800924,Other
803358,Other
93967,Other
799340,Other
805061,Other
803724,Other
800076,Other
93674,Other
9358,Other
87221,Other
87119,Other
900922,Other
98905,Other
804426,Other
805062,Other
800746,Other
809970,Other
99310,Other
803723,Other
86371,Other
97885,Other
806405,Other
80469,Other
799341,Other
87222,Other
92585,Other
88871,Other
99303,Other
800875,Other
799342,Other
805055,Other
97845,Other
80467,Other
134727,DNA
26980,DNA
755880,DNA
138783,DNA
79037,DNA
702294,DNA
363812,DNA
757098,DNA
271674,DNA
9706,DNA
56410,DNA
178248,DNA
34462,DNA
85998,DNA
8806,DNA
135758,DNA
182986,DNA
95466,DNA
281612,DNA
119875,DNA
25154,DNA
338947,DNA
77213,DNA
89201,DNA
6396,DNA
256927,DNA
344007,DNA
348948,DNA
266046,DNA
241240,DNA
172112,DNA
134679,DNA
45388,DNA
38721,DNA
132313,DNA
1895,DNA
104800,DNA
3088,DNA
102627,DNA
296934,DNA
73754,DNA
757087,DNA
109724,DNA
409962,DNA
762,DNA
26271,DNA
167780,DNA
329680,DNA
353451,DNA
95441,DNA
32065,DNA
754771,DNA
354258,DNA
369100,DNA
109229,DNA
633782,DNA
127716,DNA
721517,DNA
719276,DNA
1390,DNA
163501,DNA
758706,DNA
326231,DNA
719627,DNA
143020,DNA
627168,DNA
758612,DNA
276382,DNA
755841,DNA
105024,DNA
357704,DNA
526598,DNA
24559,DNA
14229,DNA
694501,DNA
3053,DNA
366140,DNA
125066,DNA
146208,DNA
637037,DNA
148958,DNA
184692,DNA
174121,DNA
134033,DNA
132483,DNA
755384,DNA
623017,DNA
352122,DNA
698037,DNA
754230,DNA
740,DNA
374551,DNA
613327,DNA
145668,DNA
312887,DNA
606869,DNA
639186,DNA
124463,DNA
71261,DNA
27640,DNA
757348,DNA
772992,DNA
759614,DNA
759857,DNA
224131,DNA
105014,DNA
19893,DNA
791785,DNA
118994,DNA
126771,DNA
606170,DNA
63878,DNA
51143,DNA
752,DNA
365798,DNA
153353,DNA
139105,DNA
757036,DNA
63984,DNA
765775,DNA
107392,DNA
755985,DNA
143095,DNA
95678,DNA
760419,DNA
303812,DNA
758671,DNA
118218,DNA
287459,DNA
697912,DNA
218321,DNA
71851,DNA
755,DNA
368390,DNA
758230,DNA
752840,DNA
747856,DNA
753686,DNA
765396,DNA
768593,DNA
783107,DNA
767125,DNA
606173,DNA
606985,DNA
759878,DNA
681638,DNA
94600,DNA
681643,DNA
105132,DNA
706744,DNA
681644,DNA
606172,DNA
681640,DNA
374028,DNA
736198,DNA
709237,DNA
768112,DNA
681635,DNA
683557,DNA
734294,DNA
740268,DNA
681642,DNA
736201,DNA
606498,DNA
616348,DNA
176323,DNA
725776,DNA
740645,DNA
295499,DNA
603074,DNA
107124,DNA
683558,DNA
740521,DNA
789797,DNA
681639,DNA
610457,DNA
724998,DNA
681637,DNA
95382,DNA
369395,DNA
634724,DNA
295500,DNA
643833,DNA
606986,DNA
618939,DNA
735037,DNA
603077,DNA
314622,DNA
354646,DNA
639174,DNA
609699,DNA
606497,DNA
673596,DNA
681641,DNA
100880,DNA
603071,DNA
620258,DNA
681646,DNA
737518,DNA
603076,DNA
295501,DNA
610456,DNA
249910,DNA
606499,DNA
364830,DNA
302991,DNA
328410,DNA
681636,DNA
619232,DNA
610458,DNA
736624,DNA
681645,DNA
710270,DNA
683555,DNA
683556,DNA
111533,DNA
736202,DNA
681632,DNA
736493,DNA
708298,DNA
681634,DNA
728073,DNA
759263,DNA
682298,DNA
629971,DNA
610459,DNA
681633,DNA
352299,DNA
343499,DNA
264137,DNA
156303,DNA
164011,DNA
756717,DNA
760764,DNA
256942,DNA
349174,DNA
249992,DNA
122819,DNA
308847,DNA
154948,DNA
638066,DNA
169780,DNA
758251,DNA
82151,DNA
267469,DNA
758667,DNA
656889,DNA
758255,DNA
637651,DNA
337766,DNA
279836,DNA
256439,DNA
141549,DNA
756660,DNA
71795,DNA
269148,DNA
123127,DNA
758423,DNA
757804,DNA
268242,DNA
697887,DNA
141540,DNA
754365,DNA
759195,DNA
320846,DNA
351710,DNA
754366,DNA
301739,DNA
627505,DNA
246131,DNA
784722,DNA
355644,DNA
83142,DNA
759155,DNA
609395,TUBB
755386,TUBB
671867,TUBB
600222,TUBB
320301,TUBB
67574,TUBB
608832,TUBB
664404,TUBB
759850,TUBB
661746,TUBB
759174,TUBB
628503,TUBB
125973,TUBB
83265,TUBB
684363,TUBB
332598,TUBB
658831,TUBB
608210,TUBB
90636,TUBB
756702,TUBB
33410,TUBB
153858,TUBB
707389,TUBB
49842,TUBB
747973,TUBB
758773,TUBB
757,TUBB
758488,TUBB
760087,TUBB
758645,TUBB
671870,TUBB
361792,TUBB
664402,TUBB
673187,TUBB
186301,TUBB
406042,TUBB
757384,TUBB
778448,TUBB
673188,TUBB
376128,TUBB
109874,TUBB
758489,TUBB
789722,TUBB
656178,TUBB
666608,TUBB
778747,BRD
785345,BRD
793103,BRD
777448,BRD
789043,BRD
767599,BRD
774829,BRD
760183,BRD
782763,BRD
764043,BRD
784856,BRD
773263,Kinase
774831,Kinase
732517,Kinase
747599,Kinase
759675,Kinase
759877,Kinase
784415,Kinase
788186,Kinase
789925,Kinase
758487,Kinase
743414,Kinase
761193,Kinase
777572,Kinase
780290,Kinase
780291,Kinase
792847,Kinase
793324,Kinase
791328,Kinase
771650,Kinase
795142,Kinase
778368,Kinase
768070,Kinase
766991,Kinase
778305,Kinase
767898,Kinase
776422,Kinase
793150,Kinase
777193,Kinase
779218,Kinase
780163,Kinase
765865,Kinase
766824,Kinase
774769,Kinase
776763,Kinase
781148,Kinase
792956,Kinase
803789,Kinase
787962,Kinase
780250,Kinase
800525,Kinase
777718,Kinase
780249,Kinase
777638,Kinase
777445,Kinase
763930,Kinase
773262,Kinase
765889,Kinase
798200,Kinase
787846,Kinase
778304,Kinase
793323,Kinase
781761,Kinase
782007,Kinase
764134,Kinase
778809,Kinase
776043,Kinase
797932,Kinase
764765,Kinase
780020,Kinase
799318,Kinase
810717,Kinase
791164,Kinase
803409,Kinase
801661,Kinase
775771,Kinase
812927,Kinase
805500,Kinase
806387,Kinase
802100,Kinase
773094,Kinase
767048,Kinase
768073,Kinase
778909,Kinase
788794,Kinase
786098,Kinase
777879,Kinase
774830,Kinase
741899,Kinase
791163,Kinase
793726,Kinase
803248,Kinase
788121,Kinase
779405,Kinase
779217,Kinase
812926,Kinase
788365,Kinase
787027,Kinase
792848,Kinase
765888,Kinase
780019,Kinase
804521,Kinase
783296,Kinase
776762,Kinase
783249,Kinase
765949,Kinase
781627,Kinase
780042,Kinase
764581,Kinase
797771,Kinase
808792,Kinase
803410,Kinase
808790,Kinase
775636,Kinase
781343,Kinase
782549,Kinase
783102,Kinase
778364,Kinase
801089,Kinase
792996,Kinase
813488,Kinase
804962,Kinase
806388,Kinase
793677,Kinase
804518,Kinase
764487,Kinase
781556,Kinase
771750,Kinase
767897,Kinase
767600,Kinase
771651,Kinase
764238,Kinase
772198,Kinase
767951,Kinase
766255,Kinase
776787,Kinase
778366,Kinase
787252,Kinase
767746,Kinase
767598,Kinase
766821,Kinase
772887,Kinase
764820,Kinase
765695,Kinase
768068,Kinase
778590,Kinase
768069,Kinase
765866,Kinase
772563,Kinase
778367,Kinase
789969,Kinase
766820,Kinase
783272,Kinase
771652,Kinase
763931,Kinase
767954,Kinase
766271,Kinase
782121,Kinase
765672,Kinase
772197,Kinase
764580,Kinase
784590,Kinase
764090,Kinase
785306,Kinase
792971,Kinase
764658,Kinase
793151,Kinase
764515,Kinase
767189,Kinase
802820,Kinase
784815,Kinase
771532,Kinase
802821,Kinase
794442,Kinase
767193,Kinase
767365,Kinase
767260,Kinase
767207,Kinase
767214,Kinase
767263,Kinase
767211,Kinase
767420,Kinase
767385,Kinase
767411,Kinase
767191,Kinase
767249,Kinase
767258,Kinase
767348,Kinase
767213,Kinase
767380,Kinase
767401,Kinase
767389,Kinase
767206,Kinase
767416,Kinase
767366,Kinase
767381,Kinase
767274,Kinase
767390,Kinase
767215,Kinase
767409,Kinase
767243,Kinase
767221,Kinase
767259,Kinase
767247,Kinase
767375,Kinase
767327,Kinase
767352,Kinase
767384,Kinase
767236,Kinase
767237,Kinase
767309,Kinase
767320,Kinase
767367,Kinase
767364,Kinase
767361,Kinase
767225,Kinase
767387,Kinase
767395,Kinase
767264,Kinase
767374,Kinase
767404,Kinase
767346,Kinase
767199,Kinase
767253,Kinase
767202,Kinase
767408,Kinase
767224,Kinase
767287,Kinase
767242,Kinase
767276,Kinase
767262,Kinase
767230,Kinase
767373,Kinase
767376,Kinase
767232,Kinase
767222,Kinase
767378,Kinase
767271,Kinase
767272,Kinase
767239,Kinase
767318,Kinase
767275,Kinase
767240,Kinase
767226,Kinase
767369,Kinase
767391,Kinase
767217,Kinase
767195,Kinase
767398,Kinase
767399,Kinase
767400,Kinase
767238,Kinase
767257,Kinase
767203,Kinase
767244,Kinase
767194,Kinase
767317,Kinase
767231,Kinase
767330,Kinase
767252,Kinase
767331,Kinase
767197,Kinase
767344,Kinase
767256,Kinase
767254,Kinase
767307,Kinase
767386,Kinase
767261,Kinase
767229,Kinase
767290,Kinase
767248,Kinase
767218,Kinase
767220,Kinase
767219,Kinase
767304,Kinase
767200,Kinase
767255,Kinase
767329,Kinase
767268,Kinase
767332,Kinase
767392,Kinase
767196,Kinase
767227,Kinase
767337,Kinase
767293,Kinase
767246,Kinase
767299,Kinase
767339,Kinase
767289,Kinase
767250,Kinase
767228,Kinase
767265,Kinase
767288,Kinase
767291,Kinase
767347,Kinase
767292,Kinase
785570,Kinase
781470,Kinase
792970,Kinase
787880,Kinase
788203,Kinase
767953,Kinase
766908,Kinase
782762,Kinase
782363,Kinase
776017,Kinase
755806,Kinase
764516,Kinase
755385,Kinase
809693,Kinase
760443,Kinase
782122,Kinase
787137,Kinase
772469,Kinase
762382,Kinase
791227,Kinase
759224,Kinase
754351,Kinase
760536,Kinase
765974,Kinase
764092,Kinase
722134,Kinase
697286,Kinase
777877,Kinase
777425,Kinase
794590,Kinase
755769,Kinase
221019,Kinase
754353,Kinase
786099,Kinase
768100,Kinase
791226,Kinase
775306,Kinase
778810,Kinase
776996,Kinase
782362,Kinase
759676,Kinase
768508,Kinase
792987,Kinase
789968,Kinase
785117,Kinase
764091,Kinase
794109,Kinase
776066,Kinase
768072,Kinase
767470,Kinase
781344,Kinase
791966,Kinase
618487,Kinase
656576,Kinase
767124,Kinase
807047,Kinase
766906,Kinase
782006,Kinase
811429,Kinase
697726,Kinase
174939,Kinase
780108,Kinase
800522,Kinase
710297,Kinase
280594,Kinase
638646,Kinase
638850,Kinase
639966,Kinase
764039,Kinase
756656,Kinase
761387,Kinase
761693,Kinase
761070,Kinase
759094,Kinase
759498,Kinase
757444,Kinase
760144,Kinase
761691,Kinase
761069,Kinase
762151,Kinase
758250,Kinase
758245,Kinase
759677,Kinase
764036,Kinase
701554,Kinase
758247,Kinase
762673,Kinase
761188,Kinase
763444,Kinase
764659,Kinase
758257,Kinase
757148,Kinase
755770,Kinase
762521,Kinase
761215,Kinase
679828,Kinase
758246,Kinase
764042,Kinase
755773,Kinase
226080,Kinase
758664,Kinase
683864,Kinase
733504,Kinase
757440,Kinase
606698,Kinase
758871,Kinase
759660,Kinase
758485,Kinase
759658,Kinase
756657,Kinase
758256,Kinase
762154,Kinase
757149,Kinase
762418,Kinase
754354,Kinase
755983,Kinase
761759,Kinase
741078,Kinase
755763,Kinase
745750,Kinase
727989,Kinase
760766,Kinase
754352,Kinase
791968,Kinase
766992,Kinase
791967,Kinase
781516,Kinase
794589,Kinase
805746,Kinase
800888,Kinase
798517,Kinase
791059,Kinase
693255,Kinase
669365,Kinase
354462,Kinase
669364,Kinase
764821,Kinase
764040,Kinase
764041,Kinase
761191,Kinase
787457,Kinase
761431,Kinase
761910,Kinase
754345,Kinase
750691,Kinase
715055,Kinase
718781,Kinase
759856,Kinase
758005,Kinase
764823,Kinase
764135,Kinase
757439,Kinase
760765,Kinase
754356,Kinase
797937,Kinase
754361,Kinase
764239,Kinase
764481,Kinase
761879,Kinase
772196,Kinase
758872,Kinase
767006,Kinase
756652,Kinase
758243,Kinase
761931,Kinase
761760,Kinase
756648,Kinase
758242,Kinase
754346,Kinase
759095,Kinase
758591,Kinase
761692,Kinase
758244,Kinase
756645,Kinase
761068,Kinase
757436,Kinase
755775,Kinase
759661,Kinase
758007,Kinase
755400,Kinase
737754,Kinase
752782,Kinase
757442,Kinase
756659,Kinase
755980,Kinase
756647,Kinase
760841,Kinase
750690,Kinase
760843,Kinase
763526,Kinase
757441,Kinase
756643,Kinase
755606,Kinase
772991,Kinase
764037,Kinase
755389,Kinase
757334,Kinase
765694,Kinase
751858,HDAC
736100,HDAC
742611,HDAC
734949,HDAC
736099,HDAC
767952,HDAC
736101,HDAC
730002,HDAC
730001,HDAC
735406,HDAC
773264,HDAC
726630,HDAC
758774,HDAC
758249,HDAC
759905,HDAC
730006,HDAC
759657,HDAC
324646,HDAC
736098,HDAC
734945,HDAC
756642,HDAC
752631,HDAC
735407,HDAC
759852,HDAC
730004,HDAC
706995,HDAC
729998,HDAC
733253,HDAC
733254,HDAC
760143,HDAC
730003,HDAC
735403,HDAC
735405,HDAC
754143,HDAC
701852,HDAC
729999,HDAC
733255,HDAC
733252,HDAC
762153,HDAC
742380,HDAC
735408,HDAC
764136,HDAC
761190,HDAC
734948,HDAC
630176,HDAC
757000,HDAC
681239,PSM
754348,PSM
762831,PSM
764334,PSM
782153,PSM
761217,PSM
758252,PSM
713763,PSM
758254,PSM
762152,PSM
766907,PSM
755926,PSM
747167,PSM
330500,HSP90
773265,HSP90
330507,HSP90
255109,HSP90
749712,HSP90
761390,HSP90
768509,HSP90
765435,HSP90
780204,HSP90
772885,HSP90
765395,HSP90
755762,HSP90
761194,HSP90
763579,HSP90
772351,HSP90
707545,HSP90
757437,Apoptosis
755387,Apoptosis
756641,Apoptosis
758253,Apoptosis
714597,Apoptosis
32982,Apoptosis
756877,Apoptosis
758873,Apoptosis
141633,Apoptosis
791496,Apoptosis
756876,Apoptosis
92859,Apoptosis
759659,Apoptosis
754359,Apoptosis
756663,Apoptosis
761189,Apoptosis
706363,Apoptosis
683863,Apoptosis
744912,Apoptosis
759274,Apoptosis
751548,Apoptosis
754360,Apoptosis
157035,Apoptosis
36405,Apoptosis
766270,Apoptosis
787048,Apoptosis
772868,Apoptosis
782180,Apoptosis
765898,Apoptosis
781468,Apoptosis
764757,Apoptosis
767128,Apoptosis
804861,Apoptosis
784817,Apoptosis
783916,Apoptosis
787960,Apoptosis
781008,Apoptosis
787780,Apoptosis
749227,Ho
749226,Ho
122758,Ho
23759,Ho
88536,Ho
757027,Ho
732011,Ho
747974,Ho
34521,Ho
12198,Ho
180973,Ho
23162,Ho
71423,Ho
758186,Methylation
264880,Methylation
785657,Methylation
102816,Methylation
783333,Methylation
777571,Methylation
764517,Methylation
787039,Methylation
