,HCC44_LUNG,OACP4C_OESOPHAGUS
GRIA2,-1.90938,0.22863100000000014
CMKLR1,-3.1744334800000003,4.25329646
UGT1A3,1.2629800000000002,2.2026999999999997
F2RL3,-3.1782609999999996,1.98481
SSU72,-0.981279,2.410418
EFNA2,-1.9641160000000002,1.5009810000000001
KCNB2,-1.31034,1.18662
CCNB2,-1.329456,6.1929212
B3GNT3,-3.01111,1.0708799999999998
ULK1,-8.102536999999998,8.517664000000002
CD22,-3.1758690000000005,1.26931
CYP3A7,0.12635000000000018,1.6377000000000002
DAG1,-19.143388000000005,20.316839859999998
GPAM,-2.72012,0.3599619999999998
SH2D2A,-1.3371359999999999,2.128004
LPO,-1.32908,1.17473
GDF15,-7.637309480000001,5.847982
MMP17,-1.88818,0.21405999999999997
IGFBP5,-7.366022,15.652214
ADAM15,-2.8685869999999998,12.898335
PKN2,-1.8803100000000001,2.53380146
PRPF4B,0.0,0.0
PPM1B,-3.4617180000000003,4.57878
NOTCH1,-11.975792000000004,25.584498459999992
RICTOR,-5.696986000000001,4.324672999999999
PRLHR,-3.3566510000000003,1.3380400000000001
BAZ2B,-1.25821,0.372062
PAK6,0.08396999999999988,2.139715
DYRK1A,-2.5079190000000002,2.118051
CDKN1B,-15.101430200000001,13.888220999999998
ALDH2,-0.54078,0.38199
THRA,-12.104028,6.455806000000001
KDM4C,-8.329062,5.533859400000001
ADAMTS4,-0.71878,0.2731809999999999
CCR2,-12.987756999999997,12.765669460000003
POLG,1.0115569999999998,0.5589199999999999
MTNR1A,-0.2607600000000001,1.97573
CLCN3,-2.4457280000000003,5.16693
HEXIM1,-1.7794390000000002,5.491412
TRPV1,-17.529424000000002,10.549446000000001
CBX4,-1.24652,0.44881
C1GALT1,-2.9006,3.2548829999999995
ADH1B,-2.48249,1.4417589999999998
HRH4,-1.27766,0.55984
LINGO1,-0.46582900000000005,0.78819
LDLR,-11.998240999999998,10.110701
EZR,-12.523915,16.04555746
MAP4K4,-7.615812000000002,9.347646000000001
FFAR4,-3.8834799999999996,3.0593500000000002
PTPMT1,-1.955889,1.6127300000000002
GPR39,-1.26394,0.40839000000000003
FOLR1,-12.363996000000004,15.029214460000002
C1R,0.9764099999999999,6.237479
MAST2,-0.44757,0.99896
ENPEP,-4.09925,4.38989546
PDE6D,-1.23264,0.06178000000000003
PTPN7,0.5472609999999999,3.23135
NR1D1,-12.636099000000002,9.587295
TYR,-7.673603,0.2699089999999995
SSTR5,-1.3772090000000003,2.96604
MYC,-12.198402999999999,9.816215130000002
STIM1,-6.8717486,0.4349160000000003
CHEK2,-8.106243000000001,6.8658154
UGT2A1,-1.0909300000000002,2.5948459999999995
SCTR,-4.745738000000001,1.7937610000000004
MOS,-7.729969,4.3439489999999985
P2RX4,-15.2236872,12.402722460000003
SNCA,-25.259798399999998,22.432580000000012
PGAM1,-3.9473090000000006,5.367927
CD1D,-2.0948390000000003,3.530382
PLA2G2A,-4.22260348,4.210182929999999
ATIC,-2.8934090000000006,3.79097
RXFP1,-1.26394,0.40839000000000003
MGAT5,-1.0493000000000001,3.9742903999999997
L3MBTL1,-1.8445000000000005,4.556238
HNMT,-4.48466,5.970952999999999
PAH,-3.3934700000000007,1.6722089999999996
